ID,Duration..in.seconds.,Finished,Instruction_1,Instruction_2,Instruction_3,Instruction_4,Sender_Response,Responder_3,Responder_6,Responder_9,Responder_12,Responder_15,Responder_18,Responder_21,Responder_24,Responder_27,Responder_30,Comp_Sender_3,Comp_Responder_2,Attractiveness,Trustworthy,COVID_19_vaccine,COVID_19_vaccine_attitude,Mask_attitude,mask_prevents_Covid.19,Protect_themselves_or_others,understanding_difficulty,Picture_label,Order,time_taken,age,Ethnicity,Highest.education.level.completed,Nationality,Sex,Pic.Mask,Pic.Gender
26,403,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,12,14,15,17,£9,£2,56,49,Yes,,8,8,Equally themselves and other,No,M2U,SenderFirst,406.881,60,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,U,M
30,316,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,3,6,8,10,12,16,18,22,20,£9,£2,48,50,No,Strongly agree,8,8,Equally themselves and other,No,M2U,SenderFirst,320.681,26,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
161,706,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,11,12,13,15,£9,£2,31,11,Yes,,5,6,Equally themselves and other,No,F2U,ResponderFirst,713.077,33,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
1,455,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,47,72,Yes,,5,5,Equally themselves and other,No,F2U,SenderFirst,460.226,32,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
31,433,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,12,14,15,£9,£2,57,50,No,Strongly agree,4,9,Equally themselves and other,Yes,F2M,SenderFirst,437.534,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
2441,279,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,12,14,16,18,20,£9,£2,48,49,Yes,,1,9,Mostly others,No,F4U,ResponderFirst,283.368,58,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
2401,430,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,1,3,5,7,9,11,13,15,£9,£2,47,49,Yes,,6,8,Equally themselves and other,No,M4U,SenderFirst,433.813,40,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
561,526,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,7,8,10,11,13,19,20,£9,£2,53,70,Yes,,2,6,Mostly themselves,No,M3U,SenderFirst,529.32,34,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,U,M
2601,330,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,8,10,11,12,14,£9,£2,74,74,Yes,,6,9,Equally themselves and other,No,F1M,SenderFirst,333.901,35,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,F
1681,522,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,4,6,8,10,12,14,16,18,20,£9,£2,54,88,Yes,,7,8,Equally themselves and other,No,F1U,SenderFirst,526.247,56,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
2681,355,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,76,60,No,Neither agree nor disagree,8,8,Equally themselves and other,No,F3U,ResponderFirst,357.543,26,East Asian,High school diploma/A-levels,United Kingdom,Male,U,F
3611,1022,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,5,6,8,11,14,16,18,£9,£2,27,69,Yes,,2,7,Mostly others,No,F2U,SenderFirst,1024.59,54,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
1541,494,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,6,7,9,11,12,16,15,£9,£2,55,44,Yes,,1,7,Mostly others,No,M1U,ResponderFirst,497.944,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1241,244,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,2,5,5,6,8,12,12,15,£9,£2,57,48,No,Strongly agree,6,10,Equally themselves and other,No,F1U,SenderFirst,246.571,25,White / Sephardic Jew,High school diploma/A-levels,United Kingdom,Male,U,F
541,430,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,2,3,3,4,5,5,6,5,£9,£6,83,43,Yes,,4,5,Equally themselves and other,Yes,F4M,ResponderFirst,433.899,54,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2371,382,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,2,3,4,5,6,7,8,9,10,£9,£6,50,49,Yes,,5,10,Mostly themselves,No,M2M,ResponderFirst,427.848,39,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Greece,Male,M,M
3851,600,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,4,6,7,8,10,12,13,15,£9,£2,40,47,Yes,,2,5,Mostly others,No,M1U,SenderFirst,608.545,42,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
1371,638,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,2,2,4,6,6,6,6,8,9,£9,£2,49,41,No,Somewhat agree,7,8,Equally themselves and other,No,M4U,SenderFirst,640.656,28,Mixed,Technical/community college,United Kingdom,Male,U,M
1011,335,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,8,9,11,12,14,15,£9,£2,65,73,Yes,,5,7,Mostly others,No,M3M,ResponderFirst,338.959,34,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1551,349,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,2,3,5,£3,£2,0,1,Yes,,4,5,Only themselves,No,F3U,ResponderFirst,356.134,63,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
831,317,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,2,3,4,5,6,7,8,9,10,£9,£2,13,44,Yes,,5,4,Equally themselves and other,No,F1U,SenderFirst,321.78,58,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
2321,544,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,4,5,6,7,8,10,11,12,£9,£2,58,68,Yes,,8,8,Equally themselves and other,No,M1M,ResponderFirst,548.725,31,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2411,410,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,£9,£2,0,46,No,Strongly disagree,0,1,Mostly themselves,No,M4U,SenderFirst,417.93,39,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),France,Male,U,M
3571,305,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,7,9,10,12,13,15,£9,£2,46,49,Yes,,6,8,Equally themselves and other,No,F4U,SenderFirst,309.714,37,East Asian,Undergraduate degree (BA/BSc/other),India,Male,U,F
2431,444,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,8,9,11,12,14,15,£9,£2,13,67,No,Strongly agree,4,4,Equally themselves and other,No,M3M,SenderFirst,451.825,51,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
981,480,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,3,4,6,7,9,10,12,13,15,£9,£2,51,54,No,Neither agree nor disagree,0,0,Only themselves,No,M4U,ResponderFirst,495.719,41,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3551,695,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,7,9,11,12,14,£9,£2,53,47,Yes,,4,4,Equally themselves and other,No,F1U,SenderFirst,709.054,53,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1301,586,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,4,7,9,10,13,15,16,20,£9,£2,27,15,No,Somewhat agree,9,10,Mostly themselves,No,M3U,SenderFirst,596.484,27,East Asian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3100,309,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,7,8,10,12,14,14,£9,£6,0,49,Yes,,5,8,Mostly others,No,M1U,SenderFirst,313.191,61,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3981,650,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,5,6,8,8,10,11,12,£9,£2,53,52,Yes,,4,6,Equally themselves and other,No,F1U,SenderFirst,657.016,50,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,F
3881,735,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,12,13,15,£9,£2,12,22,Yes,,6,6,Equally themselves and other,Yes,F3U,ResponderFirst,743.093,53,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3031,325,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,2,3,4,5,4,4,5,£9,£2,48,52,Yes,,5,5,Equally themselves and other,No,M2M,ResponderFirst,329.833,41,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2910,349,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,£9,£6,15,46,No,Strongly agree,5,6,Equally themselves and other,No,M1M,ResponderFirst,354.917,26,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3581,496,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,6,8,10,10,15,20,20,20,£9,£2,48,47,Yes,,2,9,Mostly others,No,M4U,SenderFirst,501.7,52,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1701,167,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,49,49,Yes,,7,7,Mostly others,No,F2M,ResponderFirst,170.553,34,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
1391,346,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,7,9,10,13,16,18,20,£9,£2,47,49,Yes,,4,5,Equally themselves and other,No,M3M,ResponderFirst,352.066,26,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2971,535,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,10,12,14,16,18,20,£9,£2,52,49,Yes,,1,7,Only others,No,M4U,ResponderFirst,538.285,60,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1381,340,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,5,7,8,9,11,14,14,15,£9,£2,47,46,No,Neither agree nor disagree,5,5,Mostly themselves,No,M4U,SenderFirst,344.701,32,Mixed,Doctorate degree (PhD/other),United Kingdom,Male,U,M
3841,380,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,47,57,No,Strongly disagree,3,6,Mostly themselves,No,F4U,ResponderFirst,386.241,50,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1071,486,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,4,6,8,10,12,14,16,18,20,£9,£15,0,55,Yes,,9,9,Equally themselves and other,No,M3U,ResponderFirst,492.642,28,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1431,384,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,2,4,6,7,9,11,12,13,14,£9,£2,56,69,No,Strongly agree,5,6,Equally themselves and other,No,F3U,SenderFirst,389.463,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
581,440,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,58,38,Yes,,2,7,Equally themselves and other,Yes,M4U,ResponderFirst,444.533,34,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3591,330,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,4,6,7,9,10,12,12,15,£9,£2,76,79,Yes,,9,9,Equally themselves and other,No,F4M,ResponderFirst,334.63,52,White/Caucasian,Technical/community college,United Kingdom,Male,M,F
821,421,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,3,3,9,5,6,14,12,10,15,£9,£2,36,47,Yes,,3,6,Mostly themselves,No,F3M,SenderFirst,424.235,52,White/Caucasian,Technical/community college,United Kingdom,Male,M,F
3161,577,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,3,5,7,9,11,13,15,18,20,£9,£2,72,76,Yes,,5,7,Mostly themselves,No,F3M,SenderFirst,587.515,59,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2161,170,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,2,3,3,5,5,5,7,10,£9,£2,19,49,No,Strongly agree,8,8,Equally themselves and other,No,M2M,ResponderFirst,173.422,24,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1031,478,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,11,13,14,£9,£2,45,23,Yes,,7,6,Equally themselves and other,No,M3U,SenderFirst,482.404,41,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
3781,283,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,£9,£2,2,35,Yes,,9,10,Equally themselves and other,No,F2M,SenderFirst,292.59,50,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,F
991,545,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,11,12,14,15,£9,£2,45,50,Yes,,1,2,Mostly others,Yes,M2U,ResponderFirst,551.038,45,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
2510,550,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,£9,£2,0,0,Yes,,1,1,Equally themselves and other,No,M4U,SenderFirst,556.361,39,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
1741,514,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,4,6,6,8,12,14,16,18,20,£9,£2,43,45,Yes,,2,2,Mostly themselves,No,M3U,ResponderFirst,517.272,52,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
951,435,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,2,3,4,5,6,9,12,13,15,£9,£2,55,53,Yes,,7,9,Equally themselves and other,No,M2M,SenderFirst,442.192,65,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,M
811,347,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,42,53,Yes,,5,7,Equally themselves and other,No,F1M,SenderFirst,350.304,53,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,F
451,274,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,0,0,0,0,0,0,£9,£2,0,12,No,Neither agree nor disagree,0,0,Equally themselves and other,No,M2M,ResponderFirst,283.757,36,White/Caucasian,Technical/community college,Australia,Male,M,M
1961,497,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,£3,£2,51,49,Yes,,8,8,Equally themselves and other,No,M3M,ResponderFirst,503.712,28,East Asian,Doctorate degree (PhD/other),Vietnam,Male,M,M
3631,247,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,8,10,12,14,16,19,20,£9,£2,50,49,Yes,,2,2,Equally themselves and other,No,M2M,ResponderFirst,252.224,45,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
1810,267,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,£9,£2,0,6,No,Neither agree nor disagree,2,10,Mostly themselves,No,M2M,SenderFirst,270.132,25,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
1731,400,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,5,5,8,10,12,15,15,20,£9,£2,58,68,Yes,,7,8,Mostly themselves,No,M1M,ResponderFirst,405.054,39,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1091,341,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,2,3,4,5,6,7,8,9,10,£9,£2,25,49,Yes,,6,7,Equally themselves and other,No,M4U,SenderFirst,347.174,26,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
1641,226,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,0,0,0,0,0,0,£9,£2,64,29,No,Strongly agree,2,9,Equally themselves and other,No,F1U,ResponderFirst,232.202,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
3831,611,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,1,3,5,7,9,11,13,15,£9,£2,36,51,Yes,,4,6,Mostly themselves,No,M2U,SenderFirst,616.786,24,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3871,620,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,51,33,Yes,,1,9,Equally themselves and other,Yes,F1M,ResponderFirst,623.646,38,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,F
2491,284,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,15,£9,£2,17,28,No,Neither agree nor disagree,5,5,Equally themselves and other,No,M3U,ResponderFirst,288.966,41,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
3281,574,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,8,8,9,11,12,14,15,£9,£2,46,51,No,Neither agree nor disagree,1,7,Mostly themselves,No,F3U,ResponderFirst,579.429,61,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3711,373,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,59,62,No,Strongly agree,2,8,Mostly themselves,No,M3U,SenderFirst,375.952,26,Mixed,High school diploma/A-levels,United Kingdom,Male,U,M
3931,844,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,7,9,12,14,17,19,20,£9,£2,36,25,Yes,,1,8,Mostly themselves,Yes,M4U,SenderFirst,854.101,68,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3601,615,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,12,15,18,21,24,27,30,£9,£2,45,46,Yes,,8,8,Mostly themselves,No,F4M,SenderFirst,634.944,64,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3621,269,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,10,10,£9,£2,0,19,No,Strongly agree,8,8,Only themselves,No,M1U,SenderFirst,272.82,27,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Spain,Male,U,M
1851,562,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,3,5,7,9,11,13,15,£9,£2,51,51,Yes,,7,8,Equally themselves and other,No,F1M,ResponderFirst,571.351,48,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
2651,853,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,4,5,7,9,10,14,15,22,21,£9,£2,10,64,Yes,,7,10,Mostly others,No,M3U,SenderFirst,860.984,50,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
4011,1639,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,14,18,20,£9,£2,63,51,Yes,,0,5,Equally themselves and other,Yes,M1U,ResponderFirst,1649.096,54,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
4001,729,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,50,50,Yes,,8,6,Mostly themselves,No,F2U,ResponderFirst,735.689,65,White/Caucasian,No formal qualifications,United Kingdom,Male,U,F
1171,286,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,£9,£6,35,76,No,Strongly agree,2,7,Only others,No,M3M,SenderFirst,289.614,42,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2671,245,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,0,0,1,1,0,1,5,5,6,£9,£2,46,94,Yes,,2,8,Mostly themselves,No,F2U,SenderFirst,253.635,55,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1161,361,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,6,2,6,5,11,6,18,8,£9,£2,0,51,No,Strongly disagree,4,6,Equally themselves and other,No,F1U,SenderFirst,365.971,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
2171,956,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,3,5,7,9,10,12,13,15,£9,£2,50,49,Yes,,3,3,Equally themselves and other,No,M4M,ResponderFirst,959.545,41,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2100,416,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,5,7,8,10,10,12,15,£9,£2,5,54,Yes,,1,7,Equally themselves and other,No,M3M,SenderFirst,424.051,49,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3511,477,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,6,6,7,8,10,12,12,15,£9,£2,55,68,Yes,,8,9,Equally themselves and other,No,F2M,ResponderFirst,484.808,48,White/Caucasian,Technical/community college,United Kingdom,Male,M,F
1211,307,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,4,6,8,10,12,14,16,18,20,£9,£2,50,50,Yes,,9,10,Mostly themselves,No,M2U,ResponderFirst,314.482,25,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3610,402,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,7,10,12,14,18,19,15,16,£9,£12,32,24,Yes,,6,7,Mostly others,No,F2M,ResponderFirst,409.363,27,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
3471,781,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,6,7,9,10,12,13,15,£9,£2,46,51,Yes,,5,6,Equally themselves and other,No,M4U,ResponderFirst,784.507,44,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3061,373,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,4,4,5,6,8,10,10,12,£9,£2,45,53,Yes,,6,6,Equally themselves and other,No,M1U,ResponderFirst,375.865,52,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
3351,527,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,6,9,10,12,15,15,18,£9,£2,100,45,Yes,,6,8,Equally themselves and other,No,M2U,ResponderFirst,531.633,63,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3641,334,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,12,14,15,£9,£2,80,78,Yes,,2,8,Mostly others,No,F3U,SenderFirst,338.167,34,White/Caucasian,Technical/community college,Hungary,Male,U,F
841,349,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,1,2,1,1,2,1,27,1,£3,£6,7,48,No,Strongly disagree,1,2,Only themselves,No,F3U,ResponderFirst,354.376,36,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
3010,279,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,7,8,8,10,10,£9,£2,20,46,No,Strongly disagree,1,1,Mostly themselves,No,F1U,SenderFirst,283.6,26,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
1991,436,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,£9,£2,38,38,Yes,,6,6,Equally themselves and other,No,F1M,ResponderFirst,457.742,40,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
701,342,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,£9,£2,0,49,Yes,,2,8,Mostly themselves,No,M1M,SenderFirst,345.09,42,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1821,552,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,0,0,5,7,9,10,13,15,£9,£2,49,81,Yes,,5,5,Mostly themselves,No,F3M,SenderFirst,570.552,51,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3191,392,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,4,1,4,5,8,9,10,11,8,£9,£2,72,63,Yes,,6,10,Equally themselves and other,No,F4U,SenderFirst,409.897,51,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,F
3951,624,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,10,6,7,10,9,10,£9,£2,61,50,Yes,,4,3,Equally themselves and other,No,M4M,ResponderFirst,631.519,58,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
681,501,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,7,9,11,12,14,15,£9,£2,66,63,Yes,,3,5,Only themselves,No,M1U,SenderFirst,517.479,38,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
801,576,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,5,6,7,9,10,11,12,15,£9,£2,48,50,Yes,,4,8,Equally themselves and other,No,M3U,SenderFirst,579.96,57,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
1791,545,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,2,3,5,6,7,9,11,13,15,£9,£2,48,54,No,Strongly agree,4,6,Equally themselves and other,No,M2U,SenderFirst,557.157,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
2641,333,TRUE,TRUE,FALSE,FALSE,TRUE,6,0,0,1,3,5,7,10,10,14,15,£9,£2,88,11,No,Strongly agree,5,7,Mostly others,No,F4U,SenderFirst,336.56,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
421,355,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,4,3,4,5,6,10,10,12,12,£9,£6,53,50,Yes,,3,5,Mostly themselves,No,M4U,ResponderFirst,357.584,31,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
1781,233,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,2,3,4,5,7,9,12,14,14,£9,£2,35,18,Yes,,2,6,Mostly others,No,F3U,SenderFirst,237.138,23,South Asian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
2511,373,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,7,8,10,12,14,15,17,£9,£2,21,28,No,Strongly agree,1,6,Mostly themselves,No,F4M,SenderFirst,377.583,30,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
1100,419,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,4,5,6,7,8,9,10,12,£9,£2,27,50,No,Strongly agree,9,8,Mostly themselves,No,M4M,ResponderFirst,425.644,20,South Asian,High school diploma/A-levels,United Kingdom,Male,M,M
3210,321,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,0,0,5,0,0,0,0,0,£9,£2,0,42,Yes,,8,8,Equally themselves and other,Yes,F4M,ResponderFirst,327.098,39,White/Caucasian,Technical/community college,Germany,Male,M,F
