ID,Duration (in seconds),Finished,Check1,Check2,Check3,Check4,Sender,Responder3,Responder6,Responder9,Responder12,Responder15,Responder18,Responder21,Responder24,Responder27,Responder30,paired_picture,Comprehension1,Comprehension2,"Based on the information from the previous questions, and recalling that the Sender received £10 at the beginning of the interaction, how much do they earn in total?","Based on the information from the previous questions, and recalling that the Responder received £10 at the beginning of the interaction, how much do they earn in total?",attractiveness,trustworthy,vaccine,vaccine attitude,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.CATCHING.Covid.19....1,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.SPREADING.Covid.19....1,protection,behaviour,proportionofmask,party,Other party,Did.you.have.any.difficulty.understanding.any.part.of.this.task.,Picture,Picturelabel,Order,Sex
388,1157,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),79,76,Yes,,9,9,Mostly themselves,As frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
372,482,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),61,50,Yes,,5,7,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
380,383,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,2,3,6,7,8,11,15,16,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),41,49,Yes,,2,6,Equally themselves and other,Much less frequently,2 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
365,287,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,3,5,7,8,7,9,9,10,IM_4ZqjR4g0Rn03oCG,£3,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),45,62,Yes,,3,3,Equally themselves and other,Less frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Male
303,344,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,3,3,3,3,3,3,3,3,3,IM_6l3zv93vhdkKMXc,£9,£6,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),10,17,Yes,,9,9,Mostly themselves,As frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
347,421,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,3,4,7,8,9,11,12,13,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),21,51,Yes,,9,9,Mostly themselves,As frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
397,616,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,5,6,8,9,11,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),23,60,Yes,,6,7,Mostly themselves,Much less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
240,351,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,2,3,2,5,5,10,0,0,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),90,49,Yes,,6,8,Mostly themselves,Less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
148,262,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,3,4,5,6,7,9,11,10,13,IM_4ZqjR4g0Rn03oCG,£3,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),1,2,Yes,,5,5,Equally themselves and other,Less frequently,2 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
275,571,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,6,8,10,12,14,16,18,20,IM_88qvHaPboaWxCHI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),31,81,Yes,,3,7,Equally themselves and other,Less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
200,316,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,7,6,6,8,9,9,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),45,47,Yes,,7,9,Equally themselves and other,Less frequently,8 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
357,287,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,10,12,15,17,18,24,23,IM_6l3zv93vhdkKMXc,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),51,79,Yes,,8,8,Mostly themselves,Less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
170,597,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,3,4,6,8,9,10,12,14,15,IM_aiaD9dT9bIBrq9U,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),84,44,Yes,,8,8,Mostly themselves,As frequently,8 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
103,295,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,7,8,10,13,16,11,10,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),40,57,Yes,,5,6,Equally themselves and other,Less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
4,558,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,6,8,10,12,14,16,18,20,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),48,51,Yes,,5,5,Mostly themselves,Less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
184,295,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,4,5,6,7,8,9,10,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),9,90,Yes,,9,5,Equally themselves and other,Less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
268,1868,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,5,5,7,8,7,8,IM_4ZqjR4g0Rn03oCG,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),55,63,Yes,,6,8,Equally themselves and other,Less frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Male
350,530,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,6,7,8,10,10,12,14,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),37,34,Yes,,6,8,Mostly themselves,As frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
360,278,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),12,45,Yes,,4,8,Mostly themselves,Much less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
196,381,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,5,6,8,9,10,12,13,15,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),27,37,Yes,,7,8,Mostly themselves,As frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
270,886,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,13,14,14,17,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),54,58,Yes,,5,7,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
220,990,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,3,9,12,1,10,7,24,0,0,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),58,51,No,Strongly disagree,0,1,Mostly themselves,Much less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
223,409,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,1,2,5,8,10,11,10,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),75,19,Yes,,7,8,Equally themselves and other,Much more frequently,2 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
188,448,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,3,6,8,9,11,12,14,15,IM_0oZ7Ttwi4WedGh8,£3,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),59,51,Yes,,6,6,Equally themselves and other,Much less frequently,3 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
236,587,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,6,7,9,10,12,14,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),23,30,Yes,,7,7,Equally themselves and other,Much less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Female
339,511,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),72,75,Yes,,2,8,Mostly themselves,Much less frequently,7 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
202,241,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,IM_88qvHaPboaWxCHI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),36,50,Yes,,2,7,Equally themselves and other,Much less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
292,301,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,6,7,8,9,10,0,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),39,34,Yes,,1,8,Equally themselves and other,As frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
49,576,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,10,10,10,10,10,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),39,61,Yes,,4,7,Mostly themselves,Less frequently,1 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
63,502,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,3,6,8,10,12,12,12,14,15,IM_8oCSI7ypkM0TWhU,£9,£6,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),48,49,Yes,,7,9,Only themselves,Less frequently,7 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
163,542,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,6,8,9,11,12,14,15,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),51,49,Yes,,7,7,Equally themselves and other,As frequently,7 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
67,568,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,0,1,3,5,7,9,11,12,15,IM_9EIPomYaFXa0SvI,£9,£6,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),65,36,No,Strongly disagree,0,0,Mostly themselves,Less frequently,8 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Female
285,578,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,1,3,5,7,9,11,9,0,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),29,55,Yes,,2,6,Mostly themselves,As frequently,10 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
393,518,TRUE,TRUE,FALSE,FALSE,TRUE,0,3,6,9,12,15,18,21,24,27,30,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),22,0,Yes,,9,9,Mostly themselves,Less frequently,1 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Male
237,570,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,9,10,11,13,16,20,IM_9EIPomYaFXa0SvI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),63,35,Yes,,8,8,Mostly themselves,Less frequently,9 out of 10,Scottish National Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
320,461,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,6,8,9,11,12,14,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),79,69,Yes,,6,8,Equally themselves and other,As frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Male
370,358,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,40,Yes,,4,8,Equally themselves and other,As frequently,1 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
185,408,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_8oCSI7ypkM0TWhU,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),51,32,Yes,,8,9,Equally themselves and other,Less frequently,1 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
191,435,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,6,5,5,6,7,8,9,10,11,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),53,81,Yes,,3,7,Mostly themselves,As frequently,5 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
344,330,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,4,6,8,9,10,12,14,15,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),10,9,Yes,,9,9,Equally themselves and other,Much less frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Male
135,468,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,2,5,6,7,6,7,6,7,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),69,68,Yes,,6,7,Mostly themselves,Less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
28,352,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),34,48,Yes,,8,8,Equally themselves and other,Less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
226,599,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,5,6,7,9,12,12,13,15,IM_6l3zv93vhdkKMXc,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),70,46,Yes,,7,7,Equally themselves and other,As frequently,6 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
378,440,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,8,10,10,10,14,16,18,20,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),49,50,Yes,,5,6,Equally themselves and other,As frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
354,464,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),17,20,Yes,,4,6,Equally themselves and other,Much more frequently,7 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
263,672,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,1,1,2,2,3,1,0,2,1,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),49,44,Yes,,9,8,Equally themselves and other,More frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
363,471,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,5,5,8,9,11,13,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),53,50,Yes,,4,8,Equally themselves and other,As frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
168,565,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,3,6,7,9,12,15,18,18,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),58,49,Yes,,8,9,Mostly themselves,Much less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
311,364,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,5,8,10,12,10,12,14,17,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),66,58,Yes,,2,7,Mostly themselves,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Male
157,458,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),42,32,Yes,,2,6,Mostly others,Less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
153,379,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,5,8,10,13,18,20,18,20,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),53,55,Yes,,6,7,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
336,802,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,3,0,0,0,0,0,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),65,67,Yes,,5,9,Equally themselves and other,As frequently,8 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
60,780,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),70,65,Yes,,1,1,Only themselves,Much less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
310,314,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,3,9,11,15,13,18,2,6,14,IM_0oZ7Ttwi4WedGh8,£9,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),73,69,Yes,,9,7,Equally themselves and other,Much less frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
271,390,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),34,43,Yes,,4,8,Mostly others,As frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
201,497,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),67,59,Yes,,6,9,Mostly others,Less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
